id,mu,alpha,homo,lumo,gap,r2,zpve,U0,U,H,G,Cv
1259,1.735316937,120.406898,-6.171209578124904,0.7166388504832499,6.887848428608153,2736.318191,7.913728248099764,-13763.97436345327,-13763.598601420597,-13763.572908429704,-13765.09136364728,52.397001499999995
1260,1.823954949,116.6055482,-6.270700365533823,0.39158950826944094,6.662289873803264,2064.076116,7.346475200537168,-13732.07931803182,-13731.755834514404,-13731.73014152351,-13733.079366408885,48.1926912
1261,0.731553649,122.8823502,-6.225634309836689,0.7414853495733716,6.967119632198674,2086.200457,6.66179119793892,-12687.689851022122,-12687.368745779862,-12687.34305278897,-12688.6848843407,47.690684000000005
1265,4.634502217,117.0772834,-6.140884420162173,-1.3009676687770875,4.839916751385086,1897.12732,6.006642053012661,-13664.378956427649,-13664.053165384681,-13664.027472393787,-13665.381173552198,46.8121714
1269,1.493256529,119.4918558,-6.387206323916815,0.6891701261575337,7.076376450074348,2206.565416,7.96286931773278,-13763.175497018136,-13762.821947640059,-13762.796254649164,-13764.204833010217,51.643990699999996
1273,0.78452364,132.4841371,-5.675829937842448,-1.000576087478398,4.675253850364051,2251.431088,6.661403000302735,-12687.790372604053,-12687.45815695279,-12687.432463961897,-12688.793819683258,48.945702
1285,1.724935959,121.7642104,-6.0887805475833074,0.7655445688366245,6.854325116419933,2757.155839,7.9316157616941085,-13764.046881797614,-13763.678140302594,-13763.652450032841,-13765.133810688687,52.083247
1300,1.654942188,115.1808243,-6.89036009398143,2.1990205047519265,9.089380625944743,2233.285715,7.971558212686373,-14773.473703949303,-14773.134217415636,-14773.108524424744,-14774.492699614611,50.0124673
1303,3.858277112,111.6961589,-6.271873312337957,0.8280207687791905,7.099894081117148,2235.220459,6.274577552691697,-14135.326254918646,-14134.96209582107,-14134.936405551314,-14136.424699668378,49.447709200000006
1334,4.030508644,96.44736551,-6.799589222506424,-1.1269583096538256,5.672630912852598,1836.616297,5.710447583139938,-16124.56698296745,-16124.244152523304,-16124.21845953241,-16125.57817984946,46.0591606
1354,1.903819199,109.8435244,-6.388635982938792,-0.3861647279415995,6.002471254997193,2620.230736,6.608919800999601,-14708.745642064781,-14708.39568458969,-14708.369994319932,-14709.838127520923,47.9416876
1366,1.009605324,119.5586096,-5.487453184472395,-0.3330919667440595,5.1543612177283356,1874.103291,7.352060119873067,-13728.115024505434,-13727.80805829947,-13727.782365308578,-13729.075270787836,47.5024313
1369,4.241640658,104.4019351,-6.28073312200856,-0.26050066867197597,6.020232453336584,1952.054335,6.647485083733955,-15718.890175413262,-15718.55619918531,-15718.530506194418,-15719.90055051141,47.7534349
1434,1.064371399,115.8540105,-5.853613108067235,-1.360860038750052,4.4927530693171835,2008.069091,5.700442555067786,-15112.06199519792,-15111.744285936667,-15111.718592945776,-15113.06124356023,46.121911499999996
1442,0.984383573,117.728275,-5.68328795295059,-0.8820231797764385,4.801264773174152,1953.875063,6.075313523684624,-13667.070606072972,-13666.775993836365,-13666.75030084547,-13668.043633543495,43.6746264
1444,0.714627953,120.1541064,-5.508941553597286,-1.4576085442872602,4.05133298209864,1903.633074,5.964845799121003,-13663.403104415234,-13663.078804556231,-13663.053111565338,-13664.39141924255,48.067189400000004
1448,1.298750714,118.1827756,-5.9749617680148805,0.9151747572171532,6.89013655244342,2092.781408,7.362258838592519,-13732.270058964848,-13731.954208241275,-13731.928515250382,-13733.261220103166,47.000424100000004
1450,2.477608049,109.5910215,-6.039903890990444,1.7149242834674607,7.754828147246519,1801.919577,7.354388679828295,-14741.142348439646,-14740.823128946455,-14740.797435955563,-14742.131286407708,47.9416876
1453,1.269225491,120.9669571,-6.008592429121842,0.5571380854900102,6.565730487400466,2250.352705,7.308951923416331,-13731.107634803777,-13730.774891251622,-13730.74919826073,-13732.139784453197,48.255442099999996
1456,1.489686834,117.2580452,-6.321239066387205,0.48850939111722624,6.809748484715819,2155.0514,6.62957814120983,-13697.687004781556,-13697.345567191496,-13697.3198742006,-13698.71439788066,49.322207399999996
1459,1.066012763,113.1868115,-6.222275309107098,0.2743789110396098,6.496654220146708,2069.601591,6.654460178370389,-14708.398917302375,-14708.079564473392,-14708.053871482496,-14709.401681375788,46.5611678
1462,1.218752663,99.39505897,-6.478225961884883,-0.1388738811455109,6.3393520535279855,1926.436602,5.624162154939562,-16121.291058600067,-16120.934864275247,-16120.909171284351,-16122.34197866372,48.8829511
1465,1.784555082,111.3511718,-6.34521651543479,1.3195094801537175,7.6647259955885065,2114.29514,6.035833040396658,-13664.413509445903,-13664.104409867257,-13664.078716876364,-13665.420330737006,44.9296444
11699,4.650105482,112.2759581,-6.664008300056085,0.23346787075392042,6.8974761708100045,1955.757825,5.784555480613056,-13093.265932908978,-13092.982564417169,-13092.956874147414,-13094.231531671057,41.854850299999995
11716,2.94743653,113.5916546,-6.240658396467755,0.7809972892238373,7.021655685691592,2223.945266,7.237625138463098,-14741.414037804481,-14741.032926013273,-14741.007233022381,-14742.474136268713,53.1500123
11718,0.300439676,125.9081855,-5.99377229183069,0.9120245766656139,6.905796868496304,2149.730166,7.332377008534508,-12722.122026232097,-12721.791963001488,-12721.766270010594,-12723.144085899496,48.067189400000004
11740,4.711437049,116.0514632,-6.308785829894502,0.23297743993960895,6.541763269834111,2270.827583,6.336450993217528,-14136.47279035129,-14136.12802208755,-14136.102329096659,-14137.544293107496,47.6279331
11748,1.481587055,123.3039705,-6.038421387456377,0.13730296781753004,6.175724355273906,2362.459754,6.659190632966777,-13700.769363674015,-13700.435147985865,-13700.40945499497,-13701.803099747252,47.000424100000004
11750,2.421735445,126.9209347,-4.514169600382385,-0.23823253006282039,4.275937070319564,2074.126573,5.767725102162981,-13095.62343217348,-13095.309189642834,-13095.28349665194,-13096.633434475632,44.4276372
11770,1.135642719,124.1937028,-4.958232321376207,0.17650298334745795,5.134735304723666,2055.246036,6.420139448348746,-13127.038436087887,-13126.725423511898,-13126.699730521006,-13128.042849171306,44.7413917
11771,1.347651676,119.2948214,-6.035856414977443,0.230184490466707,6.26604090544415,2215.946417,6.097007311564284,-13668.541093058875,-13668.234771762764,-13668.20907877187,-13669.569190932882,43.2353701
11786,1.789260676,109.9336486,-6.2416071214492215,0.22608925847084455,6.467696407131453,1883.395186,6.025461502163158,-14677.410699490987,-14677.089907179674,-14677.064214188778,-14678.41115331771,45.6826552
11807,1.33363591,121.8482512,-5.4215907724139925,-0.8941816625333259,4.527409109880666,2135.648521,5.763260203484967,-14101.711226753083,-14101.411087883926,-14101.385394893035,-14102.702888580907,43.988380899999996
11852,1.570648353,96.5851389,-5.960929618046639,-0.5698139383335926,5.391115706924433,2419.999091,4.170695074793396,-15486.329192134455,-15486.05068359623,-15486.024990605334,-15487.364130950964,37.1485328
11855,1.92659591,110.6518212,-5.6699551356088715,-1.0046622852940268,4.665292850314844,2149.023114,4.788363446784135,-15518.120771701982,-15517.82808603152,-15517.802393040629,-15519.10688784929,41.415594000000006
11896,8.340206299,105.9843274,-6.353555281481555,0.05649440253826932,6.410049711231211,2758.295242,5.42680341277466,-15552.362328430165,-15552.033489711937,-15552.007799442183,-15553.451284569512,43.8628791
11918,3.246707969,96.73861294,-6.894593614242195,-2.6765461558678907,4.218047458374304,2032.377403,4.743653724189892,-16632.96075988388,-16632.64902080077,-16632.623327809877,-16633.972710521288,43.1098683
11919,4.931084861,108.5268936,-6.376628795489433,0.11269040501496512,6.489319200504398,2033.231356,5.697010301286421,-14103.46647545377,-14103.134855731867,-14103.109162740977,-14104.486769102203,46.2474133
11985,3.86673837,103.3575252,-5.438080246617178,0.6745927960658542,6.112673015471645,2350.177564,5.42032873553129,-15551.336080930423,-15551.012053185283,-15550.98636019439,-15552.385341099513,44.9923953
12002,4.241065844,110.8008318,-5.990803856127887,-0.10833598456510962,5.882467871562778,1895.960973,6.096982957373594,-13561.828406461407,-13561.519472872218,-13561.493779881324,-13562.82258534246,44.7413917
12006,5.337028386,97.43066442,-6.196441989094766,-0.45829286100839006,5.738149128086376,1852.213818,4.740458998599069,-15519.655926547299,-15519.333610398353,-15519.307917407457,-15520.682933244716,44.490388100000004
12008,1.081926317,120.1860668,-5.3482941552104135,0.38809450503139253,5.736388633030419,2129.403557,6.075291155925129,-13668.939541224257,-13668.62134760033,-13668.595654609437,-13669.95437354747,44.9296444
12013,1.765852335,111.6609342,-6.5241122776090155,-0.06966860470956068,6.454443672899456,2312.71983,5.05966181120961,-14071.710572734753,-14071.384400732377,-14071.358707741481,-14072.8009874044,44.6158899
12014,1.541109226,117.2761218,-5.644964116846397,0.1870057893082082,5.831969933365992,2273.473802,6.074590625997613,-13667.707651836377,-13667.396465144408,-13667.370772153514,-13668.718407893932,44.8668935
12051,1.902801018,102.9723888,-5.043787314335584,0.8181212664629001,5.861908580798484,2480.580767,4.512041669977948,-14945.465444906831,-14945.175798748214,-14945.150105757319,-14946.498223139273,39.9095724
12062,1.893346448,115.1247116,-4.931694117614559,0.2207915825281581,5.152485700142718,2438.587973,5.034483986280557,-15080.64155989082,-15080.295071867475,-15080.26937887658,-15081.724105027568,46.435666
12086,4.652354556,106.2771613,-6.712215774238387,-1.2583505562079333,5.453865218030454,2228.995861,4.7532247034400354,-14508.103965879402,-14507.792134277577,-14507.766441286683,-14509.164652109575,42.043103
12095,0.32406728,122.9801753,-6.054077676224096,0.703190248693054,6.75726792491715,2072.381612,7.363145385556413,-12720.414960733033,-12720.107327848107,-12720.081634857213,-12721.392518899367,46.7494205
12120,1.717762456,117.1950159,-5.9945020467870345,0.9096361244492586,6.904138171236293,2248.996291,6.734772897769475,-13697.810122698624,-13697.513679135722,-13697.48798614483,-13698.805575072554,43.549124600000006
12131,1.984715279,118.7334059,-6.075531541311227,0.5152035161220643,6.590735057433291,2164.401247,6.6961234774288485,-13698.22053843168,-13697.90001007081,-13697.874317079919,-13699.27181768563,45.8709079
12140,5.121033061,94.45171725,-6.94172885096086,-0.2968077328845479,6.644921118076313,2044.07013,4.736641812547868,-16633.4611527867,-16633.15832543258,-16633.132632441688,-16634.469130561716,41.854850299999995
12146,2.763201603,114.9866522,-5.8440983747524635,-1.0903510494281878,4.753747325324276,1955.27964,5.425568478432658,-13632.0365830277,-13631.75671392016,-13631.731020929268,-13633.000342300069,41.101839500000004
12158,3.851179716,127.5796798,-4.676275882820064,-0.8080543596984243,3.86822152312164,2217.807167,5.102104770906789,-14072.520497877254,-14072.21313438505,-14072.187441394159,-14073.52062788848,43.6746264
12181,3.949394421,108.0741102,-5.558751261413138,-1.2524206237058215,4.306330637707317,2175.565744,4.80435508867595,-14613.31392816168,-14613.028878006198,-14613.003185015306,-14614.314632333155,39.8468215
12183,1.829237004,121.4892335,-4.877093110542671,0.19946729806233088,5.076560408605003,2190.097393,6.397923283487321,-13125.76139212567,-13125.44590603467,-13125.420213043779,-13126.766703184834,45.4316516
12192,0.541922316,131.1753427,-5.1113377575283705,-0.33824000727377923,4.773097750254592,2269.880604,6.7191464326810815,-12690.019572903542,-12689.707746743994,-12689.6820537531,-12691.014051109842,45.3689007
12204,6.017598569,114.6431138,-4.960924942468021,-0.3205486333514951,4.640376309116525,2141.009722,5.494670623714736,-14542.169772427238,-14541.873919351416,-14541.848226360524,-14543.15394023929,42.356857500000004
12242,7.548231414,109.8369819,-5.950591985200402,-1.7418146025671322,4.208777409844656,2030.723229,4.157514967751289,-14476.786950166867,-14476.503538136836,-14476.477845145944,-14477.776007865026,38.968308900000004
12249,5.04689182,114.2542489,-5.982153601342763,-0.684321438087906,5.297832163254858,2577.335663,5.105918963705503,-14071.553998418292,-14071.259391623962,-14071.233698633068,-14072.56421024812,41.164590399999994
12258,2.725618151,120.0297531,-5.533480264697579,-0.42123068082749193,5.112249583870088,2226.460679,6.121582621979079,-13666.7695501801,-13666.4908321142,-13666.465139123306,-13667.747516517227,40.9763377
12286,3.819521949,135.1398587,-4.204886290457025,-0.2893069142658413,3.9155793761911837,2315.115724,5.755745452636503,-13095.308963788328,-13094.992065426384,-13094.96637515663,-13096.316253115272,44.6786408
12309,1.516297422,118.2094805,-6.16811597004537,0.6788357586776461,6.846951728723015,2205.358882,7.268432618247039,-13731.420173901643,-13731.076583890932,-13731.050893621177,-13732.452543963293,49.3849583
12326,1.813363144,115.9698278,-5.469572500935998,-0.6092584209575544,4.860314079978443,1872.378945,6.083876103383262,-13666.904181234693,-13666.602983842613,-13666.57729085172,-13667.87701822551,44.4276372
12329,2.459255127,108.3733953,-6.7101402257524745,-0.013536793893019159,6.696603431859455,2117.894617,5.762671185818286,-14103.66230491603,-14103.358922449634,-14103.33322945874,-14104.66218186136,43.6746264
12330,1.85068527,116.1680542,-5.697156861812743,0.5457975225809047,6.242954384393647,2105.942829,6.094656574329266,-13666.670193245502,-13666.381281794313,-13666.355588803419,-13667.640393452994,43.2353701
12359,3.71419728,110.8616127,-6.154612945482682,-0.21481481923031684,5.939798126252365,2060.957044,6.463293768105169,-14135.096147273134,-14134.812966539888,-14134.787273548993,-14136.05211048334,43.17261920000001
12375,4.081232736,110.260249,-6.013354476137662,0.3489278506610022,6.362282326798664,1884.585523,6.433595125099367,-14137.316180056596,-14137.015219403576,-14136.989526412683,-14138.286698637308,44.7413917
12398,1.400703986,114.7970632,-5.9100166245754435,0.6280516927544836,6.538068317329928,1951.419566,6.693935409860808,-13698.223096301988,-13697.909359903126,-13697.883666912232,-13699.214600303772,46.6866696
12399,2.050821454,117.1086443,-5.543032413668439,0.10043039657599397,5.643462810244433,2004.666652,6.670830575547361,-13697.726020467155,-13697.401306995082,-13697.375614004188,-13698.733437687615,47.314178600000005
12420,0.172860416,119.7258255,-5.9681705679266965,0.9270514388580772,6.895222006784773,1957.146368,7.407689254751487,-12721.204123587831,-12720.905535767693,-12720.8798427768,-12722.192149974453,44.8668935
12480,1.728149522,112.7915667,-5.9703899285889195,0.6346105076041265,6.605000436193046,1959.880331,6.808811868801231,-13699.689199533565,-13699.420446277307,-13699.394753286413,-13700.62878693153,41.5410958
12486,1.950620524,113.9489006,-5.990626084141542,0.47544457871864376,6.4660706356488,1952.144771,6.124526948393667,-13665.635156468,-13665.365404553868,-13665.339711562974,-13666.579048707272,40.9135868
12489,1.595769162,116.1949344,-6.22648420306331,0.561699067572859,6.7881832706361696,2056.897702,6.75074010383644,-13699.17693430293,-13698.882332950876,-13698.856642681121,-13700.152212155095,43.92563
12491,1.956119557,114.1805552,-5.685809604902619,0.5392404492599815,6.225050054162602,1850.035561,6.733172160762169,-13695.801261156987,-13695.512883048967,-13695.48719277921,-13696.751523581775,44.490388100000004
12492,5.378484048,99.42791517,-6.544511755901887,-0.33638995954568696,6.2081217963562,1748.005094,5.473982867995975,-15655.271611543565,-15654.993745194053,-15654.968052203158,-15656.230285007843,40.725334100000005
12543,0.48893495,106.8897832,-5.4534088014489495,0.544636031770381,5.998044833219331,2625.917731,4.800661660009395,-14613.201784596684,-14612.91331669109,-14612.887623700195,-14614.254897898067,39.40756519999999
12553,1.48873983,133.9547511,-4.8360166794513795,-1.118435785115741,3.7175808943356383,1946.178521,6.003477477637797,-12653.255030865403,-12652.936516147116,-12652.910823156222,-12654.246254589907,46.623918700000004
12590,4.697336409,105.9961623,-5.555538331404916,-0.1290889387653161,5.426449365428214,2293.075275,4.771636689292885,-15520.792295806037,-15520.465734680838,-15520.440044411085,-15521.886411224215,44.6786408
12666,1.305066211,122.1829648,-6.391102395776743,-0.31142792090956484,6.079674474867178,2588.897513,6.44400889540432,-13127.7105246745,-13127.40030670788,-13127.374613716986,-13128.79490113754,42.7333629
12702,2.054861677,115.0312131,-5.148911538982079,0.11017854916198422,5.25909011535545,1947.546941,5.8253981658964955,-14105.245368127968,-14104.955947823855,-14104.930254832962,-14106.218885403443,42.7333629
12707,1.451685819,116.5024086,-5.642775722741723,-0.9328888798583388,4.70988687009477,1909.638877,4.545986160002485,-14258.526143568546,-14258.275276356468,-14258.249583365574,-14259.455401524292,37.5877891
12714,0.858385987,123.5198622,-5.280829019713507,-0.5807757459575401,4.700053273755967,2112.101432,6.080893844296247,-12654.731572384742,-12654.434111115996,-12654.408418125102,-12655.705568580615,43.8628791
12719,1.456662629,119.8575931,-5.534669892081481,-0.5980470032875724,4.936622888793909,2111.26114,6.110372211130389,-13666.919218246732,-13666.630758504554,-13666.60506551366,-13667.89454507939,42.482359300000006
12731,0.851267664,120.5161993,-5.513201332845778,-1.1147878266756037,4.398413506170174,1851.404094,6.041887845950253,-13665.04794019509,-13664.74523801335,-13664.719547743596,-13666.027049410439,44.4276372
12735,3.648292734,125.8168472,-5.648670035539238,-1.8959696635209615,3.7527003720182774,1950.912923,4.757779426904047,-13599.647593801976,-13599.349147481045,-13599.323454490152,-13600.641201243916,42.1686048
12744,2.825328128,116.4211354,-5.381072065895197,-0.7897112458641625,4.591360820031035,1844.171081,5.7472024107131885,-14104.673327645167,-14104.371686707493,-14104.345993716597,-14105.655601544735,43.6746264
12749,0.138023409,126.3249677,-5.5831088535265785,-0.7539411167249964,4.829167736801582,1913.283682,5.523718152670445,-12625.982631249173,-12625.718977406697,-12625.693284415804,-12626.923372409916,39.9095724
12780,2.693068405,103.0459205,-6.390732729094592,0.4563919824107903,6.847124711505382,1862.156536,6.061749191868723,-15583.219961520097,-15582.89418408282,-15582.868491091927,-15584.23648911267,46.2474133
12790,0.543848299,125.1468617,-5.512670982927844,-0.3786390925386366,5.134031890389207,2094.710857,6.039585817096615,-12655.140249310218,-12654.815734481264,-12654.79004149037,-12656.155683005065,45.8709079
12807,5.279015048,109.9794978,-6.017124232742637,-1.56532397318903,4.451800259553607,2058.097298,5.357005445134886,-14644.819842596396,-14644.494571290905,-14644.468878300013,-14645.847401684956,44.8668935
12816,3.046616101,114.8652732,-6.116536215976988,-0.1501014895903093,5.966434699175293,2112.422723,6.684294225234151,-13699.218216697003,-13698.899663882776,-13698.873970891882,-13700.248238416018,45.7454061
12818,1.911754155,110.3436088,-6.121104055329171,-0.4740444168393565,5.647059638489814,2098.248387,6.68440644499103,-14709.538935608012,-14709.206129469669,-14709.180436478773,-14710.558611557975,47.690684000000005
12839,2.142339346,120.1168641,-5.85597902925578,0.5122598155693595,6.3682388176137525,2553.658858,6.603207750067161,-13698.893867857505,-13698.547311805693,-13698.521618814799,-13699.95071728222,48.129940299999994
12846,3.972085629,107.9540264,-6.627229580885711,0.4424155069388085,7.06964508782452,2057.918764,5.72264198492667,-14103.528416732284,-14103.206525080963,-14103.180832090067,-14104.552231534095,45.180648
12876,0.992112484,119.0312309,-6.0525233618417245,0.991673773622478,7.04419716267559,2952.579597,7.283799160174011,-13730.769155091402,-13730.419641161903,-13730.393948171011,-13731.884168854218,48.1926912
12904,1.417285156,114.1938043,-6.064291769376776,0.8044933144259568,6.868785111014119,2005.664083,6.603539511288271,-13697.985900090358,-13697.628171043352,-13697.60247805246,-13699.034158880435,50.828229
12918,1.008103819,123.1596835,-6.193122499298004,0.8805884594366188,7.0737109587346225,2588.608754,6.675082191379979,-12687.910358490566,-12687.59029816554,-12687.564605174646,-12688.926028924474,46.8121714
12921,1.061081695,118.5500234,-5.992002653748954,0.6932675078529096,6.6852701616018635,2365.446924,6.664827770952883,-13699.53491097355,-13699.205054549475,-13699.179361558583,-13700.559808788534,47.2514277
12934,2.223319629,113.7418241,-6.245365585328903,0.7360439430885339,6.981409528417437,2087.529254,6.684342253330875,-13697.952683151167,-13697.6344868061,-13697.608793815207,-13698.993559492155,44.9296444
12943,2.66931099,110.0740541,-5.895157194042552,-0.25620695682483524,5.638950237217717,1814.951221,5.422355548424436,-13633.2563279739,-13632.981433107767,-13632.955740116873,-13634.214272173027,40.725334100000005
12976,1.613219174,109.4878301,-6.104826639459001,-1.0353006463124483,5.069525993146552,2258.705991,4.838726144391279,-14510.055065811455,-14509.782780517264,-14509.757087526368,-14511.024076881367,39.4703161
13003,2.913342119,111.3333882,-6.066223179149744,-0.4039911247624362,5.6622320815986935,2178.470117,6.023029212403561,-13666.447323828732,-13666.14395224689,-13666.118259255996,-13667.45474377033,43.92563
13006,0.909409698,122.6699029,-5.96553421998164,-0.21290653913565816,5.752627708057369,1998.341519,6.099146861230649,-12656.221948172852,-12655.930960492891,-12655.905267501998,-12657.19203409252,43.6746264
13011,1.328587249,118.8157763,-5.935202340806507,0.7019126196860325,6.637114960492539,2165.42303,7.349272748734346,-13730.438090481779,-13730.111221867914,-13730.085528877022,-13731.47642527929,47.2514277
13012,0.173670463,122.0685505,-5.9751061516303015,1.0962672129688593,7.071373364599161,1977.545465,7.3772724488398795,-12720.791626183727,-12720.489710411051,-12720.464017420158,-12721.767510849806,45.6826552
13041,1.356281328,115.6620216,-6.005812241789089,0.6351998518074422,6.641012120807917,2191.337045,6.099474676800754,-13666.419249841541,-13666.13687184419,-13666.111178853294,-13667.392016082757,42.043103
13053,1.698311445,127.060119,-5.429461584251485,-0.6845437551135357,4.744917856349336,2068.989392,6.010361822301101,-12654.270132581338,-12653.938183601662,-12653.912490610768,-12655.288681979911,46.8121714
13062,0.804528618,126.0811939,-5.4753972070074965,-0.6625529277416131,4.812844252054497,1977.17637,6.004186470306436,-12654.41513117409,-12654.08955782221,-12654.063867552455,-12655.42353344673,47.188676799999996
13073,4.457125064,116.2250422,-5.825106296567621,-1.3968728934545322,4.428233430324474,2152.130243,5.147428953813853,-14072.684530834682,-14072.400384097227,-14072.374691106332,-14073.656592300993,41.2900922
13074,4.077812869,112.4163303,-6.458854801878248,0.07014700809115139,6.529001809969398,1794.757304,5.739481805727773,-13093.024791046346,-13092.715822082353,-13092.69012909146,-13094.022678839341,44.23938450000001
13083,1.654155864,118.8284661,-5.6827374121840615,-0.33637646269810895,5.346360949485953,1886.962456,6.045599206920343,-13666.786045722443,-13666.479049583955,-13666.453356593061,-13667.785490006734,44.364886299999995
13085,2.079933684,116.7164921,-5.979578968821714,0.16001160434723566,6.139590573168949,2270.725725,6.695138615726448,-13697.5050612897,-13697.19446508481,-13697.168772093915,-13698.508709733163,45.180648
13099,0.592084047,125.7980429,-5.577115627340058,0.28483393380611205,5.8619495339347845,2109.803992,7.315239032574308,-12720.300430729463,-12719.95929790693,-12719.933604916036,-12721.340904341936,48.6319475
13100,1.285260318,121.8831457,-4.9946612653877756,-0.13150786773426695,4.863153397653509,1905.694537,5.8003879358953325,-13093.019185500778,-13092.733188389057,-13092.707495398163,-13094.004452652835,41.854850299999995
13102,0.908020042,117.5670319,-5.6713837878095585,0.7382649364339314,6.409648724243489,2027.711624,6.640460600431484,-13697.77653840572,-13697.431495306982,-13697.40580231609,-13698.793044229187,49.7614637
13106,1.105201961,115.9351052,-5.92222751646224,-0.6480870554879972,5.274140460974244,1914.243401,5.418549382984664,-13632.143368670746,-13631.847553690866,-13631.821863421112,-13633.119386672617,42.545110199999996
13122,1.452668622,121.2759629,-6.075051124287054,0.8226239345450237,6.8976750588320765,2159.217597,7.933638465667933,-13763.646490739253,-13763.287899091303,-13763.262206100408,-13764.669772197893,52.5852542
13135,4.687605431,111.3366419,-5.910168055939902,-0.8841167966228186,5.026051259317083,2123.249633,5.697338606661479,-15112.4616052895,-15112.131593760523,-15112.105903490768,-15113.507910302042,45.557153400000004
13143,3.336351736,113.6172358,-5.861058741994635,-1.2616823183398922,4.599376423654743,1804.087418,6.093423571995689,-13667.635525335994,-13667.340477717205,-13667.314784726312,-13668.614229101686,43.1098683
13144,1.159301876,112.4739635,-6.189334021259293,0.7929754693354588,6.982309463383365,1860.850207,6.051542527424488,-13665.635983694143,-13665.32402964108,-13665.298336650187,-13666.644736993669,44.6786408
13155,2.117221171,116.6893931,-6.193526370692667,0.6538881420762344,6.847414512768901,2077.628625,7.364823348477884,-13730.697276214632,-13730.378946533772,-13730.353253542879,-13731.706021350741,46.435666
13173,0.283139094,130.0837039,-5.506694546166638,-0.18051116611871948,5.326183380047918,2284.653709,7.339266686629515,-12722.392523738214,-12722.06832456134,-12722.042634291585,-12723.392808854338,48.0044385
13180,4.462759841,113.2797683,-5.291973143625303,-1.7425588339809601,3.549414336855729,1839.211879,5.682388208464367,-14098.589691627845,-14098.29695153461,-14098.271258543717,-14099.554884940268,43.8628791
13189,1.345619805,118.5932965,-5.9700628205148565,0.7585339361297531,6.72859675664461,2229.828079,6.6917160219872,-13698.53495239406,-13698.212837609373,-13698.18714461848,-13699.552845998223,46.37291509999999
13191,1.413008944,116.876285,-5.689409018229695,-0.051872439738843264,5.637536578490851,1887.20131,6.757996564206659,-13696.515192692228,-13696.23106772388,-13696.205374732986,-13697.459136633131,44.23938450000001
13192,1.591727105,131.6590198,-5.363517538034345,-0.9353499048418124,4.4281676331925315,2170.686776,6.019902515278352,-12654.668033797858,-12654.337845394872,-12654.31215240398,-12655.682428017753,46.6866696
13199,1.546663361,117.8108652,-5.952376072528234,-0.18734141454616618,5.765034685193454,2060.772376,5.991379376946989,-13664.180275212111,-13663.849752109076,-13663.824059118182,-13665.205045133582,46.8749223
13202,3.839835339,118.4540761,-6.386623156698177,0.5277284001947539,6.914351556892931,2178.224537,7.021619276856795,-13158.662654745447,-13158.325750572334,-13158.300057581442,-13159.683318468731,48.5691966
13207,0.339233003,139.9710734,-4.94040491773408,-0.577692070033986,4.362712847700094,2378.644199,6.75600050017997,-12689.601932547437,-12689.29865620545,-12689.272963214557,-12690.607001425265,44.23938450000001
13222,4.490554136,119.9832423,-6.025037467131288,-0.974006862736429,5.0510306043948585,1968.853387,6.390896079046225,-13125.775961101866,-13125.455985132137,-13125.430292141244,-13126.78388445411,45.808157
13239,3.203520707,113.1076838,-6.05360090552568,0.5063539107213028,6.559954816246983,1926.184359,6.428151296801153,-14136.300539555214,-14135.997777508424,-14135.97208451753,-14137.300337587523,45.055146199999996
