gdb_id,mu,alpha,homo,lumo,gap,r2,zpve,U0,U,H,G,Cv
11807,1.4017,121.52,-5.50840091757535,-0.9796099048199999,4.52879101275535,2135.6041,5.760623256680255,-14110.790629077215,-14110.491058926042,-14110.465371377426,-14111.78207593505,43.942
11852,1.6039,96.47,-6.0436488850145,-0.64627042331875,5.39737846169575,2419.8493,4.16437612816231,-15495.3433768789,-15495.06576631643,-15495.040078767815,-15496.368103262115,37.253
11855,1.838,110.98,-5.7562966462673,-1.0889996775249,4.6672969687424,2149.079,4.785856978611865,-15527.339313955972,-15527.04744462711,-15527.021757078493,-15528.32387633309,41.402
11896,8.3288,106.18,-6.42977845583105,-0.0239460198956,6.405832435935451,2758.1045,5.426848392999085,-15561.735050397376,-15561.408867510458,-15561.383179961842,-15562.800403380255,43.799
11918,3.2752,97.46,-6.963937967820399,-2.7491663523323497,4.21477161548805,2032.188,4.7431623135934595,-16642.51571918668,-16642.205291692393,-16642.179576932394,-16643.52493507973,43.055
11919,4.9078,108.08,-6.4586225252507505,0.0359190298434,6.49454155509415,2033.0078,5.698173125247981,-14112.555069784114,-14112.225403839755,-14112.19971629114,-14113.57310216631,46.153
11985,3.8323,103.53,-5.52962579884645,0.58858228447935,6.118208083325801,2350.2059,5.41925641623673,-15560.725099796893,-15560.402998617912,-15560.377311069296,-15561.768846939094,44.901
12002,4.251,109.97,-6.06949970194725,-0.18313262942885,5.8863670725184,1895.7985,6.09366341293281,-13570.830493093403,-13570.521915973386,-13570.49622842477,-13571.825286951747,44.697
12006,5.2976,97.52,-6.2771225789966,-0.5341595119893501,5.74296306700725,1852.1033,4.740713288831411,-15528.869763952549,-15528.549377090903,-15528.523689542288,-15529.89068074169,44.396
12008,1.0513,119.43,-5.4303042390522,0.3096655754681,5.7399698145202995,2129.1603,6.069145953926065,-13677.991462785134,-13677.67409638736,-13677.648408838744,-13679.003535873746,44.965
12013,1.7191,110.97,-6.6096457189105005,-0.14802994117280002,6.4616157777377,2312.5279,5.058351800469295,-14080.625120318686,-14080.300461269395,-14080.274746509394,-14081.692704635234,44.596
12014,1.5118,116.52,-5.7285410322974,0.10476383704325,5.83330486934065,2273.2821,6.064656075195639,-13676.759739386755,-13676.447978534545,-13676.422290985929,-13677.772656028337,44.951
12051,1.9227,102.67,-5.13125110421965,0.7311699484031501,5.8624210526228,2480.5736,4.506831424055635,-14954.409127690291,-14954.120414882234,-14954.094700122232,-14955.435758870542,39.934
12062,1.8848,114.85,-5.0085277522547,0.14503668868584998,5.15356444094055,2438.3232,5.02882744639347,-15089.843571243551,-15089.49703423972,-15089.471319479719,-15090.925604806196,46.493
12086,4.6585,105.92,-6.78951298198995,-1.33090890124295,5.458604080747,2228.8367,4.753965233932725,-14517.027618377326,-14516.717952801859,-14516.692265253243,-14518.073161471018,41.966
12095,0.3337,121.71,-6.12990897941115,0.6359300965456499,6.7658390759568,2072.0455,7.35817653173796,-12729.520989448758,-12729.213527995576,-12729.18784044696,-12730.4987761907,46.77
12120,1.7148,116.49,-6.07330929602155,0.838110696346,6.9114199923675494,2248.748,6.73040985106581,-13707.02361730656,-13706.727639058372,-13706.701951509756,-13708.016343099549,43.556
12131,1.9708,117.88,-6.15712036565615,0.43919177399430004,6.59631213965045,2164.1166,6.69394659349751,-13707.440060361652,-13707.121061280704,-13707.095373732089,-13708.467181346858,45.847
12140,5.086,94.91,-7.0080204135373,-0.3760613579059,6.6319590556314,2043.877,4.73216891355048,-16642.992653153397,-16642.69057955469,-16642.664892006076,-16643.99865810287,41.892
12146,2.7393,114.37,-5.9190207360124,-1.1624704203864,4.756550315626001,1955.0247,5.423310912787235,-13640.900465747547,-13640.621412981605,-13640.595698221605,-13641.862333828536,41.084
12158,3.8257,126.79,-4.76063202356275,-0.8870911915869999,3.8735408319757503,2217.6836,5.095576976852455,-14081.410740250963,-14081.10385023689,-14081.078162688276,-14082.408608995953,43.725
12181,3.9339,107.63,-5.63629443292685,-1.3287319903433499,4.3075624425834995,2175.3469,4.798483061829545,-14622.274076567017,-14621.989826426303,-14621.964138877687,-14623.267972449616,39.883
12183,1.8227,120.37,-4.95764245997655,0.12490026286455001,5.0825427228411,2189.8241,6.39282539331034,-13134.728408738905,-13134.413382520348,-13134.387667760346,-13135.732454468574,45.446
12192,0.549,129.96,-5.1908440400962,-0.41116404616195,4.77967999393425,2269.5523,6.712205433667905,-12698.960126459475,-12698.648039070633,-12698.622351522017,-12699.954784260888,45.387
12204,6.005,114.39,-5.0463515791352505,-0.40490542732560003,4.64144615180965,2140.8735,5.49283600464321,-14551.258861988881,-14550.963863350598,-14550.938175801984,-14552.241764471437,42.343
12242,7.5415,109.5,-6.03194798892915,-1.8209859675153999,4.21096202141375,2030.6095,4.155858964267625,-14485.532996669046,-14485.25070574814,-14485.225018199524,-14486.519491054587,38.955
12249,5.06,113.69,-6.0675949049101,-0.76545629507185,5.3021386098382495,2577.2028,5.10452952292706,-14080.447838137297,-14080.154444970805,-14080.12875742219,-14081.454414525888,41.135
12258,2.7302,119.43,-5.614525323930851,-0.5017779623578,5.11274736157305,2226.2436,6.11646655460612,-13675.806143567184,-13675.527444549263,-13675.501757000648,-13676.78390309774,40.966
12286,3.7968,134.02,-4.2896029276618,-0.3695306252071,3.9200723024546997,2314.8457,5.747725059600125,-13104.100415259756,-13103.783429821387,-13103.757742272772,-13105.107372607752,44.725
12309,1.4886,117.26,-6.247734281852,0.6051812300888,6.8529155119408,2205.0155,7.2652496477112845,-13740.821329112458,-13740.478792182406,-13740.45310463379,-13741.853212090255,49.368
12326,1.7976,115.24,-5.548673769217951,-0.6840942501992999,4.86457951901865,1872.0944,6.08212578516493,-13675.952078231618,-13675.65196385272,-13675.626276304105,-13676.923034915611,44.387
12329,2.5012,108.03,-6.78624761564055,-0.0887091191587,6.69753849648185,2117.6022,5.76157565519883,-14112.750937342305,-14112.448890954984,-14112.423203406368,-14113.747581574913,43.589
12330,1.8287,115.67,-5.78051478002535,0.46776372955155,6.2482785095769,2105.7101,6.09224842084807,-13675.715284748512,-13675.427143379564,-13675.401428619563,-13676.685016920126,43.172
12359,3.7084,110.39,-6.2363054996291,-0.28544744171005,5.95085805791905,2060.6858,6.45682657375858,-14144.351193651986,-14144.067868698403,-14144.042181149787,-14145.306667057208,43.25
12375,4.0983,109.75,-6.085010192106901,0.27510711493695,6.36011730704385,1884.3278,6.430213838010969,-14146.565601841834,-14146.264535064418,-14146.238847515802,-14147.536803428302,44.714
12398,1.367,114.04,-5.98949822638695,0.555112279398,6.54461050578495,1951.1855,6.688803641497205,-13707.445529850287,-13707.132381217381,-13707.106693668766,-13708.436514114559,46.694
12399,2.0354,116.37,-5.6218723982170005,0.027755613969900002,5.6496280121869,2004.3589,6.664476662194175,-13706.949085319635,-13706.62439905896,-13706.598711510343,-13707.958110732985,47.324
12420,0.1776,118.59,-6.0441931127394,0.85960769147955,6.90380080421895,1956.801,7.401088887846324,-12730.322364773674,-12730.023393273,-12729.997705724385,-12731.31062789932,44.927
12480,1.7175,112.16,-6.0398392909402,0.56082667050945,6.60066596144965,1959.5783,6.805023472149601,-13708.907978592639,-13708.639374999015,-13708.6136874504,-13709.847179588885,41.571
12486,1.9527,113.36,-6.0727650682966505,0.39701412531455,6.4697791936112,1951.9159,6.11940538432058,-13674.671347126608,-13674.401736711694,-13674.376049163078,-13675.614820310495,40.918
12489,1.5994,115.45,-6.307055103866101,0.48354633357365,6.79060143743975,2056.6251,6.748015617966325,-13708.399996434218,-13708.105977405841,-13708.080289857226,-13709.374000793472,43.912
12491,1.9654,113.4,-5.760378354204049,0.46504259092705,6.2254209451311,1849.7602,6.7253213218379955,-13705.013212879392,-13704.724772185195,-13704.69908463658,-13705.963080739046,44.56
12492,5.3576,99.44,-6.608285149598251,-0.40953136298724996,6.198753786611,1747.774,5.47046824514982,-15664.698092321707,-15664.420454547848,-15664.394766999232,-15665.656994361592,40.697
12543,0.4657,106.15,-5.53289116519585,0.4745665761128,6.00745774130865,2625.7033,4.788360426146404,-14622.175489714653,-14621.887157865998,-14621.861470317384,-14623.214257173167,39.566
12553,1.5011,132.55,-4.91247155880985,-1.1910423759436501,3.7214291828661996,1945.9207,5.99891336602772,-12662.021485973475,-12661.702949486093,-12661.677261937477,-12663.012524660518,46.667
12590,4.6776,106.04,-5.6398319131387,-0.2095276740865,5.4303042390522,2292.894,4.76754371566898,-15529.98153956036,-15529.657397527411,-15529.631709978796,-15531.041831225399,44.679
12666,1.2915,121.05,-6.470867649061001,-0.38640168467900005,6.084465964382,2588.565,6.43854052220194,-13136.672607863338,-13136.362534117075,-13136.336819357075,-13137.752954320038,42.767
12702,2.027,114.57,-5.23247746105105,0.0288440694197,5.26132153047075,1947.3138,5.8174406311598155,-14114.32429969499,-14114.034743333956,-14114.00905578534,-14115.29947414385,42.758
12707,1.508,116.0,-5.7339833095463995,-1.0177058455630001,4.7162774639834,1909.5577,4.5355938593166,-14267.207799775379,-14266.956420989247,-14266.930733440631,-14268.137939380003,37.694
12714,0.8571,122.34,-5.35928252095275,-0.6541617253298,4.705120795622951,2111.8111,6.0776086950482595,-12663.503608548082,-12663.206813958306,-12663.181126409692,-12664.476470029113,43.813
12719,1.4531,119.03,-5.6126205268937,-0.67130489866415,4.94131562822955,2111.0083,6.105445943176894,-13675.953166687066,-13675.665406277525,-13675.63971872891,-13676.925701631462,42.463
12731,0.8344,119.69,-5.5935725565222,-1.1934914007057,4.4000811558165,1851.164,6.039567177077751,-13674.076669491611,-13673.77522175479,-13673.749534206174,-13675.052633070674,44.408
12735,3.63,125.0,-5.7285410322974,-1.97309761662495,3.75544341567245,1950.7088,4.75644147008102,-13608.33757943806,-13608.040948116604,-13608.015233356602,-13609.323094213696,42.156
12744,2.8104,115.76,-5.45942042233435,-0.86232883010405,4.5970915922303,1843.9298,5.7437794085946,-14113.753949039294,-14113.452664570788,-14113.426949810788,-14114.73584470056,43.675
12749,0.146,125.18,-5.66568273007145,-0.83130784978475,4.8343748802867,1913.0288,5.516428276517624,-12634.553360299253,-12634.289926869014,-12634.2642393204,-12635.493459271245,39.932
12780,2.7159,103.24,-6.47113976292345,0.3825920906047,6.853731853528149,1861.9256,6.0583430335868,-15592.808276578267,-15592.483127724026,-15592.45744017541,-15593.825928001059,46.256
12790,0.567,123.88,-5.59711003673405,-0.4609608829903,5.13614915374375,2094.5246,6.040791689458775,-12663.918473342774,-12663.596290529633,-12663.570602981017,-12664.928342309096,45.784
12807,5.2638,109.51,-6.0779352316832,-1.63622065491185,4.44171457677135,2057.8156,5.35400351202122,-14653.953082628494,-14653.628205888115,-14653.6025183395,-14654.983904362229,44.819
12816,3.0509,114.1,-6.18542020735095,-0.2155141790604,5.96990602829055,2112.0822,6.67838168056537,-13708.439752269522,-13708.120780399957,-13708.095092851341,-13709.471471979,45.762
12818,1.8858,110.04,-6.18814134597545,-0.5385133337885499,5.6496280121869,2097.9141,6.6826538682058345,-14719.054419422619,-14718.72260377875,-14718.696889018747,-14720.07207084541,47.669
12839,2.1364,119.16,-5.933986998447151,0.43946388785675006,6.3734508863039006,2553.3532,6.596448196581675,-13708.107746145946,-13707.760800971324,-13707.735113422708,-13709.1674119491,48.194
12846,3.9868,107.44,-6.708967278704749,0.36871428361975,7.0776815623245,2057.6661,5.71901704711165,-14112.610118418486,-14112.28826214198,-14112.262574593364,-14113.636940078442,45.147
12876,0.9859,118.11,-6.1350791427977,0.92001696894345,7.05509611174115,2952.2837,7.27534507200818,-13740.17846011242,-13739.828031880357,-13739.802344331742,-13741.305147559895,48.275
12904,1.4004,113.34,-6.1421541032214,0.7357958840648,6.8779499872861996,2005.3864,6.60180883967194,-13707.239376388097,-13706.882281366403,-13706.856566606402,-13708.288647441703,50.759
12918,1.015,121.91,-6.27304087105985,0.80953874078875,7.0825796118486,2588.2276,6.66912980924207,-12696.86572048297,-12696.544952661914,-12696.519265113298,-12697.883317482987,46.88
12921,1.0119,117.86,-6.07603043464605,0.6152494429994501,6.6912798776455,2365.2015,6.662571865157025,-13708.766452172778,-13708.438092374961,-13708.412377614959,-13709.786879156967,47.218
12934,2.2282,112.92,-6.3282799851372,0.6623251412033,6.9906051263405,2087.2698,6.674898623126009,-13707.164354596218,-13706.84519224695,-13706.819504698335,-13708.207829624555,45.015
12943,2.6446,109.47,-5.96827334511585,-0.32490395176529996,5.643369393350549,1814.7197,5.4205897741627345,-13642.121032477567,-13641.84774852551,-13641.822060976894,-13643.074410606048,40.679
12976,1.5898,109.12,-6.1911345984623996,-1.11866008853195,5.07247450993045,2258.5784,4.8344020916729455,-14518.964715329948,-14518.692410987795,-14518.666696227794,-14519.935481534241,39.456
13003,2.8951,110.7,-6.14405890025855,-0.47157332362585,5.6724855766327,2178.1709,6.018532775510366,-13675.485212477812,-13675.181370139,-13675.155682590384,-13676.497095086717,43.925
13006,0.9027,121.55,-6.042016201839799,-0.28708012488475,5.75493607695505,1998.035,6.0956770555149395,-12664.991717627663,-12664.701045599792,-12664.675358051178,-12665.960279709667,43.673
13011,1.3308,117.92,-6.0115394492454,0.6280387945346,6.63957824378,2165.1602,7.3423667163296145,-13739.83815451604,-13739.510475002877,-13739.484787454263,-13740.8784186008,47.313
13012,0.1925,120.96,-6.0534449840627,1.0264134891613999,7.079858473224101,1977.1962,7.369714159505841,-12729.914792630496,-12729.612474129313,-12729.5867865807,-12730.890837843717,45.74
13041,1.3544,114.96,-6.0860986475567,0.55810553188495,6.64420417944165,2191.1538,6.09355456738783,-13675.449973732624,-13675.1675195434,-13675.141831994784,-13676.422671945338,42.095
13053,1.7181,125.75,-5.51275473937455,-0.7613745871351001,4.75138015223945,2068.798,6.00887273339339,-12663.041640843801,-12662.711212980626,-12662.68552543201,-12664.056734396285,46.783
13062,0.8237,124.77,-5.5538439326045,-0.7368843395146,4.8169595930899005,1976.8293,6.00005624425001,-12663.186704743872,-12662.861392621313,-12662.835705072699,-12664.194641701773,47.202
13073,4.4449,115.76,-5.90514292902745,-1.47676193151615,4.4283809975113,2151.918,5.144122089913535,-14081.566960819395,-14081.283690288585,-14081.258002739969,-14082.536965104871,41.249
13074,4.0848,111.44,-6.53807977308615,-0.00897975746085,6.5291000156253,1794.553,5.73556156994861,-13101.813243823091,-13101.504231320894,-13101.478543772278,-13102.813343901755,44.203
13083,1.6593,118.08,-5.7663648591779495,-0.41660632341095,5.349758535767,1886.7668,6.041825722136085,-13675.814960056328,-13675.50869590414,-13675.483008355524,-13676.811685923096,44.346
13085,2.0873,115.89,-6.0610641722112995,0.07864090624805001,6.13970507845935,2270.478,6.690164210809455,-13706.72200630142,-13706.411388327433,-13706.385700778817,-13707.727058852379,45.192
13099,0.6178,124.43,-5.65425394784855,0.21170458498609998,5.86595853283465,2109.5209,7.311100833534109,-12729.427790450869,-12729.087539277263,-12729.06182451726,-12730.466557909387,48.655
13100,1.2823,120.84,-5.073835079242699,-0.21088824339875,4.8629468358439505,1905.4754,5.79368509096793,-13101.805379732466,-13101.520149981847,-13101.494435221844,-13102.784853580355,41.925
13102,0.8822,116.68,-5.75275916605545,0.66314148279065,6.4159006488461,2027.4662,6.639224495758815,-13707.026256811027,-13706.682549791365,-13706.65686224275,-13708.04083334717,49.699
13106,1.0956,115.11,-6.002831805646999,-0.72736035432885,5.2754714513181495,1914.0518,5.415419610776185,-13641.014971260867,-13640.719210703772,-13640.693523155156,-13641.992377043402,42.546
13122,1.4203,120.41,-6.15439922703165,0.7510342603619999,6.90543348739365,2158.8813,7.929914968131655,-13773.25765526452,-13772.900152072032,-13772.874464523416,-13774.278953013067,52.544
13135,4.6345,111.28,-5.9903145679743,-0.96736478100975,5.02294978696455,2123.1026,5.69605063712087,-15121.836079685956,-15121.508209693091,-15121.48249493309,-15122.87443897368,45.514
13143,3.3342,112.96,-5.93507545389695,-1.3339021537299,4.60117330016705,1803.8389,6.088738152022465,-13676.676880715639,-13676.382181402605,-13676.35649385399,-13677.654313709558,43.125
13144,1.1436,111.65,-6.26868704926065,0.72355076025455,6.992237809515201,1860.5853,6.0472679993850855,-13674.687265787563,-13674.375423301195,-13674.34973575258,-13675.695529282099,44.718
13155,2.1132,115.87,-6.270863960160249,0.58368423495525,6.8545481951155,2077.3728,7.3613330525423795,-13740.100608336374,-13739.782316751465,-13739.75662920285,-13741.109552115566,46.419
13173,0.2641,128.84,-5.58568125451115,-0.2536101198034,5.332071134707751,2284.2983,7.33798568314417,-12731.513706474867,-12731.191115490932,-12731.165427942316,-12732.510731666884,47.928
13180,4.461,112.75,-5.37506512497485,-1.8204417397905,3.55462338518435,1839.0212,5.678771406855295,-14107.679415230894,-14107.386838405986,-14107.36115085737,-14108.644222141595,43.869
13189,1.3187,118.05,-6.05262864247535,0.6813731115748,6.73400175405015,2229.601,6.69095334101056,-13707.776311461483,-13707.456169502311,-13707.430481953696,-13708.790262135744,46.319
13191,1.4075,116.07,-5.7693581116649,-0.12870985693884998,5.64064825472605,1886.986,6.754546350665125,-13705.733607118844,-13705.449765148922,-13705.424077600306,-13706.676917034412,44.25
13192,1.5919,130.27,-5.44200513513755,-1.01035877127685,4.4316463638607,2170.3779,6.0157027913408845,-12663.438437278024,-12663.109097870301,-12663.083410321686,-12664.45053757802,46.719
13199,1.5312,116.79,-6.03303644437895,-0.2617735356769,5.77126290870205,2060.5492,5.986477762513755,-13673.235538331392,-13672.904919988516,-13672.8792324399,-13674.259666064108,46.928
13202,3.8402,117.34,-6.4665138272617995,0.45742340277844995,6.92393723004025,2177.9758,7.020673708141224,-13167.828529447028,-13167.492441615515,-13167.466726855515,-13168.850398634686,48.541
13207,0.3425,138.9,-5.0226776731021,-0.6557944085045,4.3668832645976,2378.3414,6.749321764506085,-12698.548118860339,-12698.244521424005,-12698.21883387539,-12699.553987752886,44.302
13222,4.5047,118.87,-6.10433027634085,-1.05280853381905,5.0515217425218,1968.6182,6.386920522495175,-13134.755783393468,-13134.435940759544,-13134.41025321093,-13135.764836018205,45.841
13239,3.2049,112.51,-6.1350791427977,0.43238892743305,6.56746807023075,1925.9687,6.42068985282522,-14145.546998020522,-14145.24375433221,-14145.218066783595,-14146.545465416011,45.091
13261,1.0048,114.82,-5.8945304883919,0.40245640256355,6.29698689095545,1881.2958,5.991539080355325,-13674.000314341807,-13673.672335503397,-13673.646647954782,-13675.01113570665,47.094
13277,3.6335,110.02,-6.21644118767025,0.12326757968985,6.3397087673601,1820.755,5.743425660573415,-14113.536421217654,-14113.232606090227,-14113.206918541611,-14114.541773093859,42.789
13279,2.9405,108.61,-6.2575303809002,-0.37470078859364997,5.88282959230655,2385.3926,6.28632002754741,-15157.078144662353,-15156.718029176785,-15156.69234162817,-15158.150436548722,49.33
13347,3.6103,100.09,-6.6063803525611,0.19619409482645,6.80257444738755,1831.8907,5.43928399651305,-15664.748242906555,-15664.449108137564,-15664.423393377561,-15665.786030755165,41.363
13349,1.3169,125.69,-5.6583356557853,-1.21553262356415,4.44280303222115,2095.3668,5.96098069360219,-13674.655945481994,-13674.31827939008,-13674.292591841466,-13675.675420067662,48.621
13351,1.2444,116.34,-6.2907282721191,0.80409646353975,7.09482473565885,2104.5691,7.2999441651736605,-13740.523255587532,-13740.191331098114,-13740.165643549499,-13741.544716604396,48.069
13361,1.4002,113.88,-6.30134071275465,0.7379727949643999,7.039313507719049,2030.837,6.677293225115569,-13707.153116293699,-13706.843722832094,-13706.818035283479,-13708.152726567409,45.756
13387,0.8819,116.19,-6.1426983309463,-0.3401423280625,5.8025560028838,1913.8863,6.69035469051317,-13706.470382612812,-13706.156716963565,-13706.131029414952,-13707.463570999369,46.101
13417,3.5132,118.09,-5.7748003889139,-1.02614137529895,4.74865901361495,2282.6973,5.069835005464685,-14079.556121010048,-14079.241557385058,-14079.215869836444,-14080.574153392246,44.003
13422,1.2042,118.38,-5.39465732307125,1.27485344557825,6.6695107686495,2961.2094,6.330592952968025,-13134.431532514973,-13134.081539665089,-13134.055824905088,-13135.550546351526,47.682
