gdb_id,mu,alpha,homo,lumo,gap,r2,zpve,U0,U,H,G,Cv
100532,1.8865,90.27,-6.0539892117876,0.5627314675466,6.6167206793341995,1574.7896,5.109999011562305,-12579.79109855446,-12579.521188814297,-12579.495474054296,-12580.773783345927,35.798
100560,1.672,103.35,-5.3949294369337,-0.47973673949935,4.9151926974343505,1453.3004,4.1775736504911345,-10964.791678587955,-10964.536381362204,-10964.510693813589,-10965.707722694506,37.098
100653,1.2341,93.81,-4.548111096989301,0.5270845515656499,5.07519564855495,1458.9273,4.50805593643666,-12445.493056913565,-12445.219963441212,-12445.194275892596,-12446.421808737494,39.299
100654,2.8051,89.01,-4.76063202356275,0.3406865557874,5.10131857935015,1435.1444,4.1600767291356,-12986.403958732775,-12986.132987748548,-12986.107300199932,-12987.334805833445,38.448
100984,0.5212,99.65,-5.91385057262585,0.5796025270185,6.49345309964435,1404.8857,5.101563481826355,-10558.02945511054,-10557.767599940706,-10557.74191239209,-10558.967812553814,37.497
100991,3.515,92.59,-5.6050013387451,0.0097960990482,5.6147974377933,1446.4068,4.837993994657285,-12007.869339051635,-12007.621633802644,-12007.595946254029,-12008.79055332157,35.475
101218,7.8097,89.22,-5.29506364941455,-0.15837026794589998,5.13669338146865,1484.9291,4.140294051335485,-12986.338596983016,-12986.060469404205,-12986.034781855591,-12987.299866413507,37.641
101220,3.3288,84.51,-6.7271989074889,-2.0166358346169497,4.710563072871951,1408.7039,3.4807988943016652,-13962.234691808299,-13961.97234683351,-13961.946659284895,-13963.183498423889,35.392
101247,3.7162,89.12,-6.3968526784746,-1.37009329743575,5.0267593810388504,1569.6522,4.13308303398056,-12984.707383223173,-12984.446181126606,-12984.420466366606,-12985.656598009557,36.079
101408,2.4946,102.94,-6.38460755466435,-0.98750120683105,5.3971063478333,1606.2855,4.125110097810775,-10964.67937719692,-10964.402882301285,-10964.377167541285,-10965.71131459749,36.605
101449,2.3672,92.61,-6.2814764007958,0.669400101627,6.9508765024228,1827.1372,5.720023868402715,-12613.088583447017,-12612.78797926317,-12612.762264503168,-12614.07983982515,41.299
101586,1.9697,70.97,-6.13480702893525,0.3347000508135,6.46950707974875,1445.9586,3.7567223508259655,-15989.785448830298,-15989.531049580293,-15989.505334820291,-15990.733956120639,34.629
101605,1.4785,84.59,-6.4180775597457,0.3347000508135,6.7527776105592,1408.6517,5.071685379729344,-13591.022620622347,-13590.733499643493,-13590.707812094879,-13591.976434133006,40.723
101613,0.2701,80.62,-5.67166923504535,0.08571586667175,5.7573851017171,1442.2048,3.4939419938579994,-14181.21372389066,-14180.961964145123,-14180.936276596507,-14182.14527848737,35.235
101618,4.5662,86.07,-6.11358214766415,-0.53089414563995,5.5826880020242005,1396.4646,4.818619487650845,-13017.526491945542,-13017.266323881655,-13017.240609121653,-13018.463570453661,36.84
101716,3.3562,95.33,-6.31059258407795,-1.02940674164835,5.2811858424296,1575.5371,5.11427119920277,-11570.718038066301,-11570.456618278646,-11570.43093073003,-11571.671661097256,36.552
101719,1.1867,97.78,-6.1982095588861,0.73661222565215,6.934821784538251,1548.8037,5.769548591368615,-11602.568448649736,-11602.310239805654,-11602.284525045656,-11603.500465840012,37.622
101887,1.5276,90.57,-6.2618842026994,0.15483278773405,6.41671699043345,1337.658,4.448163675311415,-11536.08392988139,-11535.822700573439,-11535.797013024823,-11537.017062738503,37.294
102287,1.4902,98.18,-5.7127584282753,-0.7608303594101999,4.9519280688651,1572.4499,5.125781615584406,-11568.968808524314,-11568.710953428257,-11568.685265879642,-11569.897179388834,37.263
102651,4.5363,85.36,-6.7462468778604,0.07156594582435,6.81781282368475,1483.5859,4.522178645897815,-12548.807125720454,-12548.578250750748,-12548.552563202133,-12549.707632125459,33.284
102653,2.7151,87.5,-6.525290421551,0.43021201653345004,6.95550243808445,1399.6904,5.1234686477535805,-12580.053552374795,-12579.79479930299,-12579.769111754375,-12580.990630882912,36.561
102735,0.3376,107.39,-5.6518049230865,-0.35782972912175,5.29397519396475,1656.2626,6.38068911504507,-10625.251402446123,-10624.961873296477,-10624.936185747863,-10626.215665129102,41.976
102741,0.748,101.12,-6.2308632223800995,0.85960769147955,7.090470913859651,1705.8994,5.741847400171205,-10591.713287265004,-10591.43235691341,-10591.406642153408,-10592.677658793527,40.015
102942,2.4951,87.52,-6.6074688080109,-1.31730320812045,5.29016559989045,1363.6762,4.47387843531294,-12547.005786373807,-12546.754353164904,-12546.728665616289,-12547.94357237797,34.966
102977,4.773,92.09,-6.8186291652721005,-1.60792081321705,5.2107083520550495,1562.0378,3.1748340673628848,-12378.573455290549,-12378.320090073223,-12378.294402524607,-12379.517173376913,33.669
103006,7.2324,84.79,-7.261358419478249,-3.11978543298925,4.141572986489,1411.68,2.558822705548575,-13357.874374819738,-13357.642533808928,-13357.616846260315,-13358.792922373823,30.773
103008,1.3432,91.36,-6.50052806006805,-1.14695993022675,5.3535681298413,1547.2183,4.472218540751995,-12445.235419508597,-12444.960176336728,-12444.934488788114,-12446.206729940614,36.749
103075,1.601,91.67,-5.06431109405695,1.3515895547891499,6.4159006488461,1799.9415,5.157618937491056,-12476.966290472257,-12476.688815966718,-12476.663128418102,-12477.93950570131,38.303
103113,1.9532,83.75,-5.5040470957761505,0.6593318887163501,6.1633789844925,1350.8648,3.85917322003839,-12515.921213044852,-12515.682841301346,-12515.65715375273,-12516.832086988019,33.252
103120,3.3424,84.45,-6.50270497096765,-1.8988105321761,4.60389443879155,1410.1973,3.17350070943688,-12482.480269724012,-12482.231666499278,-12482.205978950662,-12483.420368696005,33.572
103123,1.7791,83.46,-6.1024254793037,0.34041444192495,6.44283992122865,1449.6806,3.794110795526595,-12514.408613717653,-12514.140608774525,-12514.11492122591,-12515.368196042196,36.497
103213,0.6302,96.39,-5.817794379181,-0.19510563937665001,5.62268873980435,1563.3643,4.767516504282735,-12008.929984464692,-12008.649571129436,-12008.623883580822,-12009.879199251076,38.813
103273,2.7803,90.95,-7.177819463706101,-1.8465646705857002,5.3312547931204,1484.9343,3.52866372270662,-11839.840688883318,-11839.581065047156,-11839.55537749854,-11840.815455161386,33.514
103320,2.1084,97.16,-6.4610715500128,-0.34095866964985,6.12011288036295,1474.9553,4.8487152808378156,-10997.591576071636,-10997.346728018203,-10997.321040469587,-10998.527076319353,34.646
103444,3.8527,94.03,-6.231407450105,0.5251797545285001,6.7565872046335,1522.5951,5.419582952871671,-12041.006412822277,-12040.707196419125,-12040.68150887051,-12042.015329390082,40.107
103457,2.5726,89.03,-6.5304605849375505,-0.43266104129550004,6.097799543642051,1394.4521,4.46163331150269,-11536.768867684563,-11536.513352767723,-11536.487665219107,-11537.701483525338,36.305
103502,5.7409,86.93,-7.1391792952382,-1.1586608263121,5.9805184689261,1468.6051,4.125926439398126,-11975.420604507444,-11975.150068905396,-11975.124381356782,-11976.390037353809,36.319
103564,2.1402,96.18,-6.8061119275994,1.42070647585145,8.22681840345085,1737.8546,5.6567573953830905,-11600.990950166339,-11600.666672076459,-11600.640984527843,-11602.011485996072,43.779
103566,0.5765,100.63,-6.2907282721191,1.41471997087755,7.705448242996649,1574.0505,5.67433595089736,-10590.359602433473,-10590.057283932292,-10590.031596383677,-10591.344654615543,42.389
103579,1.3693,95.28,-6.0550776672374,0.3151078527171,6.3701855199545,1348.3103,5.716268697100905,-11601.948899807709,-11601.672241643755,-11601.64655409514,-11602.88480822622,39.62
103605,2.4156,87.52,-5.7938483592854,-0.359190298434,5.4346580608514,1245.3952,5.485951523923225,-12039.836214368197,-12039.592672461304,-12039.566984912688,-12040.744394384123,36.271
103673,3.7859,90.4,-6.73073638770075,0.55919398733475,7.2899303750355005,1617.757,4.7504005423346305,-12006.589505922371,-12006.29298344646,-12006.267295897846,-12007.584163723786,40.09
103674,6.3401,84.75,-7.079586359361651,0.16190774815775,7.241494107519401,1581.9528,4.47757918384226,-12444.93220303167,-12444.648687598383,-12444.623000049767,-12445.916030701357,37.861
103699,3.8703,87.93,-6.9503322746978995,-1.2881870248383,5.662145249859599,1513.7145,3.8322883704283295,-12410.83456732658,-12410.575378872596,-12410.54969132398,-12411.775836388179,35.464
103774,0.7701,78.36,-7.2349633748206,-0.07483131217375,7.160132062646849,1960.3643,4.133327936456765,-13996.506045003178,-13996.228488863477,-13996.202801314861,-13997.50723353729,35.807
103786,1.2831,86.07,-6.76502273436945,1.42016224812655,8.185184982496,1766.1399,5.672458365246455,-13622.654687042552,-13622.328857903654,-13622.303143143652,-13623.692692582254,43.718
104014,2.5975,85.57,-5.36309211502705,-0.39592566986475003,4.9671664451623005,1344.7802,5.41223587858552,-13050.131419846777,-13049.848884023397,-13049.823169263394,-13051.08572316239,39.715
104038,1.4604,95.43,-6.7533218382841005,2.05799714170935,8.81131897999345,1496.0862,6.417179583999615,-11635.30635859555,-11635.034353578645,-11635.00866603003,-11636.24126019277,40.597
104061,4.5922,86.89,-7.35006753863695,0.3825920906047,7.732659629241649,1726.5373,4.076292870887245,-11972.699874053738,-11972.40963740805,-11972.383949859433,-11973.701661238349,38.162
104153,4.5624,86.76,-6.84556843765465,-0.288440694197,6.55712774345765,1560.8473,3.8162880753162702,-12409.3201448365,-12409.061418976082,-12409.035731427468,-12410.262529564936,35.337
104213,1.687,93.41,-6.82978583363255,0.98151470185715,7.8113005354897,1475.7037,5.07127720893567,-11567.901224207764,-11567.621463945778,-11567.595776397164,-11568.853187344159,39.52
104283,4.0266,85.4,-6.33399437624865,-0.40164006097620003,5.93235431527245,1293.4957,5.075549396576135,-12580.658189377158,-12580.385640132528,-12580.359952583913,-12581.592274632789,39.084
104286,2.9861,85.12,-6.5274673324506,-0.53688065061385,5.99058668183675,1345.4073,5.124584314589625,-12580.706734490219,-12580.446593637716,-12580.4209060891,-12581.646969519143,37.3
104287,3.6362,87.28,-6.4333159360428995,1.50941559501015,7.94273153105305,1612.4663,5.126434688854285,-12476.578174470244,-12476.30233264788,-12476.276645099264,-12477.545484828483,38.679
104352,1.0064,94.9,-6.1720866280908995,0.5376969922012,6.7097836202921,1434.8196,5.785929845888106,-11601.79395817443,-11601.536565671939,-11601.510878123323,-11602.714492159712,37.736
104411,0.4483,103.82,-5.95902147379255,0.71756425528065,6.6765857290732,1519.0575,6.371029072928095,-10624.495497347625,-10624.21307036979,-10624.187355609787,-10625.436848043384,41.123
104455,4.5601,76.61,-7.3073456622323,-0.5665410616209,6.7408046006113995,1393.4923,2.5696229047492154,-12345.441007455569,-12345.206717419998,-12345.181002659998,-12346.380017972111,30.851
104465,4.5779,89.19,-6.7424372837861,-0.016598945609449998,6.72583833817665,1715.0131,4.43665325892978,-11431.24741122548,-11430.959215433759,-11430.933500673756,-11432.259021720523,38.518
104564,0.8814,102.99,-6.00745774130865,-0.46912429886379997,5.538333442444849,1557.8971,5.145673138929499,-10557.750293499052,-10557.502506615907,-10557.476819067291,-10558.66266406846,36.907
104585,1.2708,101.49,-5.70595558171405,-0.9736233998461,4.7323321818679505,1442.119,4.51181110773847,-10525.645946259181,-10525.407601727062,-10525.381914178446,-10526.554398388971,35.13
104618,3.3626,89.53,-7.62707945061105,-2.51133883655105,5.11574061406,1452.7965,2.279671978615618,-11772.738961452165,-11772.522195549338,-11772.496508000722,-11773.638950840832,29.416
104676,4.2653,84.53,-7.1789079191558995,-0.13115888170089998,7.0477490374550005,1359.1656,3.49035009087366,-11937.22055300067,-11936.98098395617,-11936.955296407556,-11938.143127839921,33.662
104678,4.0535,86.05,-7.31959078604255,-1.2207027869507,6.09888799909185,1419.1095,3.5279018038917602,-11940.860973886687,-11940.617051020385,-11940.59136347177,-11941.789045425958,33.666
104737,2.2122,84.48,-7.018360740310399,-0.1915681591648,6.826792581145599,1542.6646,3.49045893641864,-11940.677324240918,-11940.419197030998,-11940.393509482385,-11941.640825005083,34.222
104756,1.9376,84.14,-6.0071856274462005,-0.5779698438437999,5.4292157836024,1277.4998,3.8174581649248047,-11502.521814257601,-11502.297592434941,-11502.271904886326,-11503.41998048339,33.515
104761,4.5213,85.83,-6.807200383049199,-1.2691390544668,5.5380613285824,1498.1611,2.881658591959255,-11908.846560278354,-11908.606365371968,-11908.580677823355,-11909.792672966705,32.201
104835,4.4396,81.21,-6.45154756482705,-0.8141646764503999,5.63738288837665,1897.6831,3.5111123785785954,-12845.762643632921,-12845.510720619066,-12845.48503307045,-12846.727722657488,33.684
104904,1.2737,88.13,-6.2961705493681,0.46449836320214993,6.76066891257025,1938.7889,5.1217271190339,-12579.51022262564,-12579.246190544905,-12579.22050299629,-12580.508363484492,34.692
104989,1.4546,85.92,-6.18052215782685,1.8188090566158,7.99933121444265,1647.4969,5.1097813204723455,-12578.351452953782,-12578.092427768117,-12578.066740219501,-12579.339797713588,34.966
105037,1.4777,91.09,-6.030043191892,2.062623077371,8.092666269263,1204.0535,5.86116932885553,-11601.930885870013,-11601.711806999356,-11601.686092239355,-11602.803038010554,34.725
105051,1.759,94.66,-5.5984706060463,-1.0982515488482,4.5002190571981,1269.8852,4.4958652353989,-11533.861684812306,-11533.620700775718,-11533.594986015718,-11534.768449836149,34.801
105091,0.4547,93.94,-5.48064530360545,-0.91784005804385,4.5628052455615995,1299.2518,3.946494558498595,-11505.651613480728,-11505.448371636865,-11505.42268408825,-11506.526622816822,30.281
105129,1.4176,89.23,-6.477670495622251,0.185037426466,6.66270792208825,1158.77,5.20183744013918,-11569.391700677947,-11569.178717157807,-11569.153029609191,-11570.259662265005,33.339
105136,1.5016,84.35,-6.59467945647575,2.2952804297657496,8.889959886241499,1253.1959,5.200939464393095,-12580.11205685522,-12579.893821537536,-12579.86813398892,-12581.004263787423,33.138
105195,1.2581,96.22,-6.15276654385695,0.6465425371812,6.7993090810381505,1697.1285,5.79368509096793,-11601.958831963688,-11601.699833989407,-11601.674146440793,-11602.910550197606,37.061
105294,1.3169,95.66,-6.54950855530905,2.046296245624,8.59580480093305,1575.2566,6.49671846599375,-11635.649902346891,-11635.404945447915,-11635.3792578993,-11636.577728983688,36.615
105406,1.932,90.74,-6.4213429260951,1.9641178591640998,8.3854607852592,1215.5018,5.885142560137375,-11602.327491824535,-11602.119052605898,-11602.093365057282,-11603.188759410576,33.549
105410,0.7125,86.05,-6.5612094513944,-0.41769477886075,6.14351467253365,1312.6215,3.895173884040525,-12513.169243919738,-12512.967580336275,-12512.941865576275,-12514.044525369694,29.546
105432,1.9293,83.54,-6.5873323821896,1.7339095315314,8.321241913721,1224.6136,5.197946211906145,-12579.805847125805,-12579.584999515042,-12579.559311966426,-12580.704367099615,32.467
105445,2.7346,88.3,-6.56855652568055,1.95785924032775,8.5264157660083,1617.7779,5.81518208610148,-12612.419645938957,-12612.167015429059,-12612.141327880443,-12613.371990034759,35.61
105446,2.2843,88.26,-6.588692951501851,1.8705106904812998,8.45920364198315,1626.7641,5.81480112669405,-12612.384026234362,-12612.13164062694,-12612.105953078324,-12613.339608485128,35.447
105448,1.62,77.77,-6.01616538490705,0.1697990501688,6.18596443507585,1268.47,3.920153936613435,-13525.81121377086,-13525.597141795271,-13525.571454246656,-13526.705515979802,30.369
105458,1.7764,87.14,-6.4088256884224,0.61035139347535,7.01917708189775,1283.9251,5.21473563721931,-12579.189890186764,-12578.973287552253,-12578.94760000364,-12580.068981230796,33.15
105814,2.3027,86.84,-6.6912798776455,0.7779735327445501,7.46925341039005,1634.5402,5.025915828065255,-13589.656636244234,-13589.32789548701,-13589.302207938394,-13590.704737208232,43.246
105897,4.7596,82.58,-7.445307390494451,-0.1910239314399,7.25428345905455,1594.4022,3.4802546665767653,-12951.104804268038,-12950.829397827853,-12950.803710279237,-12952.113475933365,34.724
105898,3.8513,92.28,-6.395492109162349,0.5981062696650999,6.993598378827451,1679.9025,4.13161361912333,-11869.092629771445,-11868.787889456888,-11868.762201908274,-11870.10990023483,39.918
105966,2.318,106.91,-5.04308621278585,0.7355237702023499,5.7786099829882,1915.4137,4.764468829023295,-10996.895971405054,-10996.593054253375,-10996.56736670476,-10997.915201088246,39.178
106119,4.212,88.51,-7.223262478735251,-3.0854990863205503,4.1377633924147,1619.5587,2.528579970875882,-13355.415526747252,-13355.169671872529,-13355.143984323913,-13356.386565065404,31.2
106217,1.9238,96.12,-6.3173954306392,1.36465102018675,7.6820464508259505,1928.422,5.08248830006861,-11568.025933990924,-11567.734255141764,-11567.70856759315,-11569.064374912807,37.784
106218,4.2002,95.23,-6.5987611644125,0.9826031573069501,7.581364321719451,2008.1343,4.75660473839849,-12006.40544810581,-12006.100245197687,-12006.074557649072,-12007.46448804708,39.027
106288,4.3619,89.76,-6.3848796685268,0.96246673148565,7.347346400012449,1797.2643,4.48215069673142,-12444.337743087763,-12444.047615287618,-12444.021927739002,-12445.362469470976,37.299
106294,1.272,92.4,-6.661075238913551,1.02450869212425,7.685583931037801,1939.8846,5.020800087451195,-12579.919209760901,-12579.611095234452,-12579.585407685836,-12580.971419644224,40.39
106302,1.1792,98.15,-6.3946757675749994,0.43293315515795,6.82760892273295,1943.9549,5.113373223456685,-11568.897623537896,-11568.614489064017,-11568.588774304015,-11569.905533284413,37.843
106453,1.8988,90.56,-5.0624062970198,1.3992094807179,6.4616157777377,1970.8283,4.12655230128176,-11974.125043196933,-11973.828847257657,-11973.803159709043,-11975.161225573756,38.161
106498,2.6584,93.65,-6.37100186154185,-0.3711633083818,5.99983855316005,1738.154,5.086814910481565,-11570.179715212216,-11569.88931529821,-11569.863627749593,-11571.202727278096,38.317
106868,0.2438,87.01,-6.36936917836715,-2.19840789473355,4.1709612836336,1525.6618,5.0277389909436705,-12580.925677303945,-12580.62730445377,-12580.601616905155,-12581.928716212322,39.739
106882,2.5242,96.05,-6.45154756482705,-0.2742907733496,6.17725679147745,1640.065,6.298918899378845,-11635.371094483426,-11635.052313093565,-11635.026625544951,-11636.38300430372,44.188
106889,1.7229,88.96,-6.2515438759263,-0.37551713018099997,5.8760267457453,1395.8408,5.6245663254552545,-12613.161265059678,-12612.84079656387,-12612.815109015255,-12614.16218147993,44.28
107103,3.0154,89.54,-6.4033834111734,-0.4010958332513,6.0022875779221,1340.1366,4.424326500960795,-11536.797058680713,-11536.522958387068,-11536.497270838452,-11537.770518812242,37.31
107159,2.8184,83.5,-6.7772678581797,-1.76302571481355,5.0142421433661495,1598.3333,3.4819689839101997,-12952.820672650489,-12952.558871903424,-12952.53318435481,-12953.800500246398,33.909
107172,1.6967,88.54,-6.7250219965893,-0.99512039497965,5.72990160160965,1599.4195,5.03040570679568,-12581.14342281668,-12580.847226877402,-12580.821539328786,-12582.1362846666,40.128
107182,2.3514,93.18,-6.4273294310689995,-0.12272335196495,6.30460607910405,1848.5521,6.244224013026395,-12646.356979367678,-12646.010632843552,-12645.984945294937,-12647.402876209391,46.856
107216,3.7334,81.45,-7.13673027047615,-0.76436783962205,6.3723624308541,1726.3477,4.07757180604076,-12985.032804191276,-12984.740009675279,-12984.714322126665,-12986.046210637813,38.02
107218,6.8728,88.17,-6.918767066653699,-0.6525290421551,6.2662380244986,1806.2871,4.759298665636745,-12007.454174931694,-12007.168863546915,-12007.143175998299,-12008.47315971241,37.636
107233,5.5379,82.61,-6.81509168506025,-0.38449688764185,6.4305947974184,1593.2513,4.670535123705555,-13018.055263603055,-13017.734985586952,-13017.709298038337,-13019.08252064519,41.878
107282,3.9672,80.64,-5.82242031484265,-0.5504863437363501,5.2719339711063,1688.0717,3.80458717923092,-13421.674980139966,-13421.406621448818,-13421.380906688815,-13422.67208696614,35.102
107412,5.5162,86.11,-6.280387945346,1.1390686282157,7.419456573561701,2586.0928,5.363881245228154,-14060.744318259769,-14060.415904039177,-14060.390216490561,-14061.826487879349,41.805
107503,1.4285,92.18,-6.22678151444335,1.3709096390231,7.59769115346645,1577.4869,5.03421530086998,-11567.562578505944,-11567.27536232413,-11567.249674775514,-11568.532174620626,39.728
107526,4.6166,84.24,-7.1440773447623,0.41851112044809996,7.5625884652104,1572.4708,4.45727948970349,-12548.02349221937,-12547.755732178719,-12547.730017418718,-12548.983482714708,36.688
107554,4.0414,94.91,-6.2167133015327,0.9192006273561,7.135913928888799,2143.5002,4.757067331964655,-12006.678351098462,-12006.373229824496,-12006.347542275882,-12007.789228730528,40.104
107580,3.8474,95.64,-7.646671648707449,0.92981306799165,8.5764847166991,1435.8506,6.0207913205687005,-11061.554007505862,-11061.247171914563,-11061.221484365948,-11062.526732929962,43.22
107601,5.8259,75.36,-7.50734935113305,-0.33987021420005,7.167479136933,1272.8681,3.821267758999105,-13422.235507485226,-13421.962849395051,-13421.937161846436,-13423.194110199865,36.327
107726,3.0395,84.74,-6.5856996990149,0.7504900326371,7.336189731652,1389.8776,5.39063003790699,-13050.496324536323,-13050.19944831239,-13050.173760763775,-13051.472233692615,41.715
107799,4.1003,98.78,-6.7277431352137995,0.4729338929381,7.2006770281519,2040.6906,4.7403867521964695,-10995.536055166074,-10995.233355705484,-10995.20766815687,-10996.567203436442,40.158
107808,4.1474,91.22,-5.829767389128801,0.39810258076435,6.22786996989315,1453.4503,5.0880394228625905,-11465.96979314737,-11465.691447877469,-11465.665760328853,-11466.924286942685,38.705
108015,3.0255,86.8,-5.88555073093105,0.43864754626939995,6.32419827720045,1585.7673,4.73222333632297,-13017.653297005443,-13017.378217101892,-13017.352529553278,-13018.606375808675,38.46
108018,0.5431,85.75,-6.5508691246213,-0.94287453338925,5.60799459123205,1611.7031,5.061453898501225,-13488.787973085025,-13488.479450387778,-13488.453762839163,-13489.779746479495,42.643
108039,3.8378,88.8,-5.6795605370564,1.0416518654586,6.7212124025149995,1583.7777,5.08433867433327,-12477.333589763792,-12477.0534485424,-12477.027760993784,-12478.304764138875,39.182
108154,2.4991,95.67,-6.9193112943786,1.6408465905735,8.560157884952101,1911.5353,6.92355627063282,-12677.840988635324,-12677.488601183451,-12677.46288642345,-12678.900355113226,47.833
108289,4.9261,79.56,-7.3623126624472,-2.7004579709537997,4.6618546914934,1434.9495,3.7433343487934247,-13422.65962415124,-13422.358584585212,-13422.332897036596,-13423.662527002685,38.666
108361,2.473,89.8,-6.45426870345155,0.6862711610989,7.140539864550449,1430.9313,5.723452503069585,-12613.262083245716,-12612.979547422334,-12612.95385987372,-12614.200957705327,41.45
108367,2.0962,91.62,-6.4365813023923,0.7281766959161999,7.1647579983085,1575.6587,5.715697257989761,-12612.950975466778,-12612.665391968136,-12612.63970441952,-12613.910067986368,40.845
108469,3.4517,101.37,-5.59166775948505,0.3575576152593,5.9492253747443495,2279.399,4.4978516665947845,-11433.719756145541,-11433.44532931526,-11433.419641766644,-11434.725162444522,36.744
108545,1.7109,89.88,-6.9367265815754,0.47184543748830005,7.4085720190637,1681.1907,5.654934232504675,-12613.77591585218,-12613.461787609369,-12613.436100060753,-12614.796859852706,42.395
108554,0.8629,95.13,-6.814275343472899,1.2321315691736001,8.0464069126465,1550.8806,5.646498702768725,-11601.131415342135,-11600.819137473589,-11600.793449924973,-11602.121365573728,43.938
108594,1.2536,101.68,-7.046388468142751,1.790509214921,8.83689768306375,1561.1823,7.5450915438548645,-11700.360021040973,-11700.012504427239,-11699.986816878623,-11701.345563027995,51.072
108766,1.6206,95.74,-6.992237809515201,1.59322666464475,8.58546447415995,1998.068,6.92508010826254,-12678.110898375488,-12677.75883746025,-12677.733149911635,-12679.165475649412,47.944
108809,1.0471,90.21,-6.59522368420065,-0.99892998905395,5.5962936951467,1548.4273,4.6689296519171,-13015.06704522256,-13014.745433848531,-13014.719719088529,-13016.086710287933,43.157
108928,1.3985,94.5,-6.7288315906636,1.2533564504447,7.9821880411083,1450.3721,5.696866978708219,-11601.776352407529,-11601.477598597945,-11601.45191104933,-11602.763173329704,41.508
108979,0.5295,89.06,-6.0044644888217,1.7398960365053,7.744360525327001,1490.2755,5.672512788018945,-12611.572201737128,-12611.274509171608,-12611.248794411606,-12612.555811715727,41.715
109032,1.5196,88.84,-5.89316991907965,-0.45742340277844995,5.4357465163012,1288.565,5.0972368714134,-11569.09384484411,-11568.847364107502,-11568.821676558888,-11570.006242624904,36.781
109033,0.5679,90.7,-6.69046353605815,0.7611024732726499,7.451566009330799,1366.8895,5.66878482810338,-12608.671223060936,-12608.384278992982,-12608.358591444367,-12609.617879977013,41.058
109318,3.7889,88.19,-7.075504651424899,-1.4272372085502498,5.64826744287465,1627.7784,3.849023372969005,-12412.575198070514,-12412.315655868508,-12412.289968319892,-12413.536766826252,34.363
109382,0.1989,101.04,-6.0006548947474,0.6030043191891999,6.6036592139366,1513.722,6.363083348144555,-10624.806033687453,-10624.517456936324,-10624.49176938771,-10625.765534377839,41.429
109475,0.9998,95.71,-6.67849052611035,1.3344463814548,8.01293690756515,1791.1655,5.707016825777605,-11601.818448422051,-11601.519612978307,-11601.493925429691,-11602.825977209157,41.015
109508,1.985,89.48,-6.3761720249284,1.6718675708928001,8.048039595821201,1590.6768,5.683995993014335,-12611.738680998176,-12611.439410172254,-12611.413695412253,-12612.716358894573,42.117
109540,1.6536,96.12,-6.3843354408019,0.1474857134479,6.5318211542498,1661.3198,5.749956393272215,-11601.52067422237,-11601.254220328261,-11601.228532779645,-11602.467712097856,38.112
